Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
C, fib42, 14, 24.190490722656250000, 18.032775878906250000, 0.007324218750000000, 0.000000000000000000, 1685.39, 33.4, 1100
C, fib42, 14, 24.304931640625000000, 18.080810546875000000, 0.004272460937500000, 0.000000000000000000, 1690.23, 33.6, 1100
C, fib42, 14, 24.205566406250000000, 17.980957031250000000, 0.004821777343750000, 0.000000000000000000, 1688.93, 34.0, 1100
C, fib42, 14, 24.342407226562500000, 18.089294433593750000, 0.011169433593750000, 0.000000000000000000, 1694.83, 33.5, 1100
C, fib42, 14, 24.190734863281250000, 17.991210937500000000, 0.005676269531250000, 0.000000000000000000, 1683.4, 33.4, 1100
C, fib42, 14, 24.197326660156250000, 17.957702636718750000, 0.008789062500000000, 0.000000000000000000, 1697.23, 34.4, 1100
C, fib42, 14, 24.175781250000000000, 17.880981445312500000, 0.006408691406250000, 0.000000000000000000, 1702.48, 35.5, 1100
C, fib42, 14, 24.236206054687500000, 18.023681640625000000, 0.005004882812500000, 0.000000000000000000, 1686.9, 33.8, 1100
C, fib42, 14, 24.273864746093750000, 18.090393066406250000, 0.004150390625000000, 0.000000000000000000, 1689.79, 34.1, 1100
C, fib42, 14, 24.098144531250000000, 17.860900878906250000, 0.012207031250000000, 0.000000000000000000, 1692.41, 35.0, 1100
Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
C, fib42, 15, 25.044799804687500000, 19.003906250000000000, 0.009277343750000000, 0.000000000000000000, 1634.31, 33.4, 1100
C, fib42, 15, 24.804931640625000000, 18.835632324218750000, 0.006896972656250000, 0.000000000000000000, 1616.51, 33.6, 1100
C, fib42, 15, 24.803405761718750000, 18.850402832031250000, 0.004699707031250000, 0.000000000000000000, 1617.68, 33.1, 1100
C, fib42, 15, 24.773315429687500000, 18.785217285156250000, 0.005920410156250000, 0.000000000000000000, 1621.8, 34.8, 1100
C, fib42, 15, 24.797973632812500000, 18.791381835937500000, 0.008972167968750000, 0.000000000000000000, 1620.22, 32.6, 1100
C, fib42, 15, 24.938964843750000000, 18.891296386718750000, 0.003784179687500000, 0.000000000000000000, 1629.92, 35.4, 1100
C, fib42, 15, 24.816955566406250000, 18.835937500000000000, 0.005676269531250000, 0.000000000000000000, 1620.55, 33.5, 1100
C, fib42, 15, 25.065917968750000000, 19.051452636718750000, 0.004882812500000000, 0.000000000000000000, 1638.62, 35.5, 1100
C, fib42, 15, 25.014099121093750000, 19.008056640625000000, 0.004699707031250000, 0.000000000000000000, 1631.64, 33.9, 1100
C, fib42, 15, 25.129943847656250000, 19.095153808593750000, 0.005004882812500000, 0.000000000000000000, 1636.39, 33.6, 1100
Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
C, fib42, 16, 25.704711914062500000, 19.868164062500000000, 0.009704589843750000, 0.000000000000000000, 1578.9, 33.5, 1100
C, fib42, 16, 25.766235351562500000, 19.917785644531250000, 0.005981445312500000, 0.000000000000000000, 1583.49, 34.6, 1100
C, fib42, 16, 25.753295898437500000, 20.045349121093750000, 0.005737304687500000, 0.000000000000000000, 1580.55, 33.1, 1100
C, fib42, 16, 25.671447753906250000, 19.881164550781250000, 0.004943847656250000, 0.000000000000000000, 1573.9, 33.8, 1100
C, fib42, 16, 25.708374023437500000, 19.933593750000000000, 0.007995605468750000, 0.000000000000000000, 1575.82, 35.4, 1100
C, fib42, 16, 25.793029785156250000, 19.992797851562500000, 0.007446289062500000, 0.000000000000000000, 1581.16, 33.9, 1100
C, fib42, 16, 25.813415527343750000, 19.977966308593750000, 0.005371093750000000, 0.000000000000000000, 1582.99, 33.5, 1100
C, fib42, 16, 25.732055664062500000, 19.899291992187500000, 0.006530761718750000, 0.000000000000000000, 1577.89, 33.6, 1100
C, fib42, 16, 25.773498535156250000, 19.983764648437500000, 0.004699707031250000, 0.000000000000000000, 1580.31, 33.1, 1100
C, fib42, 16, 25.686828613281250000, 19.907104492187500000, 0.005798339843750000, 0.000000000000000000, 1574.26, 33.8, 1100
